XCoord,YCoord,FID,LEFT_FID,RIGHT_FID,LENGTH,ELEVATION
713894.92490000,3308765.11280000,139,-1,1,0.998483,5.500000
713895.18565000,3308764.95575000,140,-1,1,0.998371,5.500000
713895.44640000,3308764.79870000,141,-1,1,0.998483,5.400000
713895.70720000,3308764.64165000,142,-1,1,0.998652,5.400000
713895.96800092,3308764.48460153,143,-1,1,0.998483,5.400000
713896.22865707,3308764.32757828,144,-1,1,0.998989,5.400000
713896.48950405,3308764.17050673,145,-1,1,0.998483,5.400000
713896.75030000,3308764.01345000,146,-1,1,0.998652,5.400000
713897.01110000,3308763.85640000,147,-1,1,0.998483,5.400000
713897.27185000,3308763.69935000,148,-1,1,0.998371,5.400000
713897.53260000,3308763.54225000,149,-1,1,0.998652,5.300000
713897.79340000,3308763.38520000,150,-1,1,0.998483,5.300000
713898.05420000,3308763.22815000,151,-1,1,0.998652,5.300000
713898.31495000,3308763.07110000,152,-1,1,0.998202,5.300000
713898.57570000,3308762.91405000,153,-1,1,0.998652,5.300000
713898.83650000,3308762.75700000,154,-1,1,0.998483,5.300000
713899.09730000,3308762.59995000,155,-1,1,0.998652,5.200000
713899.35805000,3308762.44290000,156,-1,1,0.998202,5.200000
713899.61880000,3308762.28585000,157,-1,1,0.998652,5.200000
713899.87960000,3308762.12880000,158,-1,1,0.998483,5.100000
713900.13110000,3308761.96055000,159,-1,1,0.988822,5.100000
713900.37335000,3308761.78105000,160,-1,1,0.989085,5.100000
713900.61560000,3308761.60155000,161,-1,1,0.988822,5.100000
713900.85780000,3308761.42210000,162,-1,1,0.988627,5.100000
713901.10005000,3308761.24265000,163,-1,1,0.989085,5.100000
713901.34230000,3308761.06315000,164,-1,1,0.988822,5.100000
713901.58450000,3308760.88365000,165,-1,1,0.988822,5.100000
713901.82675000,3308760.70415000,166,-1,1,0.989085,5.100000
713902.06900000,3308760.52470000,167,-1,1,0.988627,5.100000
713902.31118238,3308760.34522625,168,-1,1,0.988822,5.100000
713902.55345000,3308760.16575000,169,-1,1,0.989085,5.100000
713902.79570000,3308759.98625000,170,-1,1,0.988822,5.100000
713903.03790000,3308759.80675000,171,-1,1,0.988822,5.100000
713903.28010000,3308759.62730000,172,-1,1,0.988627,5.100000
713903.52235000,3308759.44785000,173,-1,1,0.989085,5.100000
