XCoord,YCoord,FID,LEFT_FID,RIGHT_FID,LENGTH,ELEVATION
727536.72757762,3305628.99982593,241,-1,1,0.958362,3.700000
727536.50723291,3305628.80791706,242,-1,1,0.958362,3.700000
727536.28688821,3305628.61600820,243,-1,1,0.958362,3.700000
727536.06654351,3305628.42409933,244,-1,1,0.958362,3.700000
727535.84619881,3305628.23219047,245,-1,1,0.958362,3.800000
727535.62585411,3305628.04028160,246,-1,1,0.958362,3.800000
727535.40550941,3305627.84837274,247,-1,1,0.958362,3.800000
727535.18516470,3305627.65646387,248,-1,1,0.958362,3.800000
727534.96482000,3305627.46455501,249,-1,1,0.958362,3.800000
727534.74447530,3305627.27264614,250,-1,1,0.958362,3.800000
727534.52413060,3305627.08073728,251,-1,1,0.958362,3.800000
727534.30378590,3305626.88882842,252,-1,1,0.958362,3.900000
727534.08344120,3305626.69691956,253,-1,1,0.958362,3.900000
727533.86309650,3305626.50501070,254,-1,1,0.958362,3.900000
727533.64275180,3305626.31310183,255,-1,1,0.958362,3.900000
727533.42240710,3305626.12119297,256,-1,1,0.958362,3.900000
727533.20206240,3305625.92928411,257,-1,1,0.958362,3.900000
727533.09800783,3305625.68161755,258,-1,1,0.995985,3.900000
727533.11024339,3305625.37819329,259,-1,1,0.995985,3.900000
727533.12247895,3305625.07476902,260,-1,1,0.995985,3.900000
727533.13471451,3305624.77134476,261,-1,1,0.995985,3.900000
727533.14695007,3305624.46792049,262,-1,1,0.995985,3.900000
727533.15918563,3305624.16449622,263,-1,1,0.995985,3.900000
727533.17142119,3305623.86107196,264,-1,1,0.995985,3.900000
727533.18365675,3305623.55764770,265,-1,1,0.995985,3.800000
727533.19589230,3305623.25422343,266,-1,1,0.995985,3.800000
727533.20812786,3305622.95079917,267,-1,1,0.995985,3.700000
727533.22036342,3305622.64737490,268,-1,1,0.995985,3.600000
727533.23259897,3305622.34395063,269,-1,1,0.995985,3.500000
727533.24483453,3305622.04052637,270,-1,1,0.995985,3.500000
727533.25707008,3305621.73710210,271,-1,1,0.995985,3.400000
727533.26930564,3305621.43367784,272,-1,1,0.995985,3.400000
727533.28154119,3305621.13025357,273,-1,1,0.995985,3.300000
727533.29377675,3305620.82682931,274,-1,1,0.995985,3.300000
727533.30601230,3305620.52340504,275,-1,1,0.995985,3.200000
727533.31824785,3305620.21998078,276,-1,1,0.995985,3.200000
727533.33048340,3305619.91655651,277,-1,1,0.995985,3.200000
727533.34271895,3305619.61313225,278,-1,1,0.995985,3.200000
727533.35495450,3305619.30970798,279,-1,1,0.995985,3.200000
727533.36719005,3305619.00628372,280,-1,1,0.995985,3.100000
727533.37942560,3305618.70285945,281,-1,1,0.995985,3.100000
727533.39166115,3305618.39943519,282,-1,1,0.995985,3.100000
727533.40389670,3305618.09601092,283,-1,1,0.995985,3.100000
727533.41613225,3305617.79258666,284,-1,1,0.995985,3.100000
727533.42836780,3305617.48916239,285,-1,1,0.995985,3.100000
727533.44060335,3305617.18573812,286,-1,1,0.995985,3.100000
727533.45283889,3305616.88231386,287,-1,1,0.995985,3.200000
727533.46507444,3305616.57888959,288,-1,1,0.995985,3.200000
727533.47730998,3305616.27546533,289,-1,1,0.995985,3.200000
727533.48954553,3305615.97204106,290,-1,1,0.995985,3.300000
727533.50178107,3305615.66861680,291,-1,1,0.995985,3.300000
727533.51401662,3305615.36519253,292,-1,1,0.995985,3.400000
727533.52625216,3305615.06176827,293,-1,1,0.995985,3.400000
727533.53848770,3305614.75834400,294,-1,1,0.995985,3.400000
727533.55072325,3305614.45491974,295,-1,1,0.995985,3.400000
727533.56295879,3305614.15149547,296,-1,1,0.995985,3.400000
727533.57519433,3305613.84807121,297,-1,1,0.995985,3.400000
727533.58742987,3305613.54464694,298,-1,1,0.995985,3.500000
727533.59966541,3305613.24122268,299,-1,1,0.995985,3.500000
727533.61190095,3305612.93779841,300,-1,1,0.995985,3.500000
727533.62413649,3305612.63437415,301,-1,1,0.995985,3.500000
727533.63637203,3305612.33094988,302,-1,1,0.995985,3.600000
727533.64860757,3305612.02752561,303,-1,1,0.995985,3.600000
727533.66084311,3305611.72410135,304,-1,1,0.995985,3.600000
727533.67307864,3305611.42067708,305,-1,1,0.995985,3.600000
727533.68531418,3305611.11725282,306,-1,1,0.995985,3.600000
727533.69754972,3305610.81382855,307,-1,1,0.995985,3.600000
727533.70978525,3305610.51040429,308,-1,1,0.995985,3.700000
727533.72202079,3305610.20698002,309,-1,1,0.995985,3.700000
727533.73425632,3305609.90355575,310,-1,1,0.995985,3.700000
727533.74649186,3305609.60013149,311,-1,1,0.995985,3.700000
727533.75872739,3305609.29670722,312,-1,1,0.995985,3.700000
727533.77096292,3305608.99328296,313,-1,1,0.995985,3.700000
727533.78319846,3305608.68985869,314,-1,1,0.995985,3.700000
727533.79543399,3305608.38643443,315,-1,1,0.995985,3.700000
727533.80766952,3305608.08301016,316,-1,1,0.995985,3.700000
727533.81990505,3305607.77958590,317,-1,1,0.995985,3.800000
727533.83214058,3305607.47616163,318,-1,1,0.995985,3.800000
727533.84098885,3305607.17336354,319,-1,1,0.991230,3.800000
727533.84644986,3305606.87119163,320,-1,1,0.991230,3.800000
727533.85191087,3305606.56901971,321,-1,1,0.991230,3.800000
727533.85737189,3305606.26684780,322,-1,1,0.991230,3.800000
727533.86283290,3305605.96467589,323,-1,1,0.991230,3.800000
727533.86829390,3305605.66250398,324,-1,1,0.991230,3.800000
727533.87375491,3305605.36033206,325,-1,1,0.991230,3.800000
727533.87921592,3305605.05816015,326,-1,1,0.991230,3.800000
727533.88467693,3305604.75598824,327,-1,1,0.991230,3.800000
727533.89013794,3305604.45381633,328,-1,1,0.991230,3.800000
727533.89559895,3305604.15164441,329,-1,1,0.991230,3.800000
727533.90105995,3305603.84947250,330,-1,1,0.991230,3.800000
727533.90652096,3305603.54730059,331,-1,1,0.991230,3.700000
727533.91198196,3305603.24512867,332,-1,1,0.991230,3.700000
727533.91744297,3305602.94295676,333,-1,1,0.991230,3.700000
727533.92290397,3305602.64078485,334,-1,1,0.991230,3.700000
727533.92836498,3305602.33861294,335,-1,1,0.991230,3.700000
727533.93382598,3305602.03644102,336,-1,1,0.991230,3.700000
727533.93928698,3305601.73426911,337,-1,1,0.991230,3.700000
727533.94474799,3305601.43209720,338,-1,1,0.991230,3.700000
727533.95020899,3305601.12992529,339,-1,1,0.991230,3.700000
727533.95566999,3305600.82775337,340,-1,1,0.991230,3.700000
727533.96113099,3305600.52558146,341,-1,1,0.991230,3.700000
727533.96659199,3305600.22340955,342,-1,1,0.991230,3.700000
727533.97205299,3305599.92123763,343,-1,1,0.991230,3.700000
727533.97751399,3305599.61906572,344,-1,1,0.991230,3.700000
727533.98297499,3305599.31689381,345,-1,1,0.991230,3.700000
727533.98843598,3305599.01472190,346,-1,1,0.991230,3.700000
727533.99389698,3305598.71254999,347,-1,1,0.991230,3.700000
727533.99935798,3305598.41037807,348,-1,1,0.991230,3.700000
727534.00481898,3305598.10820616,349,-1,1,0.991230,3.700000
727534.01027997,3305597.80603425,350,-1,1,0.991230,3.700000
727534.01574097,3305597.50386234,351,-1,1,0.991230,3.700000
727534.02120196,3305597.20169042,352,-1,1,0.991230,3.700000
727534.02666296,3305596.89951851,353,-1,1,0.991230,3.700000
727534.03212395,3305596.59734660,354,-1,1,0.991230,3.700000
727534.03758494,3305596.29517469,355,-1,1,0.991230,3.700000
727534.04304594,3305595.99300277,356,-1,1,0.991230,3.700000
727534.04850693,3305595.69083086,357,-1,1,0.991230,3.700000
727534.05396792,3305595.38865895,358,-1,1,0.991230,3.700000
727534.05942891,3305595.08648704,359,-1,1,0.991230,3.700000
727534.06488991,3305594.78431512,360,-1,1,0.991230,3.800000
727534.07035090,3305594.48214321,361,-1,1,0.991230,3.800000
727534.07581189,3305594.17997130,362,-1,1,0.991230,3.800000
727534.08127288,3305593.87779939,363,-1,1,0.991230,3.800000
727534.08673386,3305593.57562748,364,-1,1,0.991230,3.800000
727534.09219485,3305593.27345556,365,-1,1,0.991230,3.800000
727534.09765584,3305592.97128365,366,-1,1,0.991230,3.800000
727534.10311683,3305592.66911174,367,-1,1,0.991230,3.800000
727534.10857782,3305592.36693983,368,-1,1,0.991230,3.800000
727534.11403880,3305592.06476792,369,-1,1,0.991230,3.800000
727534.11949979,3305591.76259600,370,-1,1,0.991230,3.800000
727534.12496077,3305591.46042409,371,-1,1,0.991230,3.800000
