XCoord,YCoord,FID,LEFT_FID,RIGHT_FID,LENGTH,ELEVATION
731458.68888589,3307107.31020273,303,-1,1,0.992375,3.700000
731458.98792892,3307107.26409139,304,-1,1,0.992375,3.700000
731459.28697195,3307107.21798006,305,-1,1,0.992375,3.700000
731459.58601499,3307107.17186873,306,-1,1,0.992375,3.600000
731459.88505802,3307107.12575739,307,-1,1,0.992375,3.600000
731460.18410106,3307107.07964606,308,-1,1,0.992375,3.600000
731460.48314409,3307107.03353473,309,-1,1,0.992375,3.600000
731460.78218713,3307106.98742339,310,-1,1,0.992375,3.600000
731461.08123017,3307106.94131206,311,-1,1,0.992375,3.600000
731461.38027320,3307106.89520073,312,-1,1,0.992375,3.600000
731461.67931624,3307106.84908939,313,-1,1,0.992375,3.600000
731461.97835928,3307106.80297806,314,-1,1,0.992375,3.600000
731462.27740232,3307106.75686672,315,-1,1,0.992375,3.600000
731462.57644536,3307106.71075539,316,-1,1,0.992375,3.600000
731462.87548840,3307106.66464406,317,-1,1,0.992375,3.600000
731463.17453144,3307106.61853272,318,-1,1,0.992375,3.600000
731463.47357448,3307106.57242139,319,-1,1,0.992375,3.600000
731463.77261752,3307106.52631005,320,-1,1,0.992375,3.600000
731464.07166056,3307106.48019871,321,-1,1,0.992375,3.600000
731464.37069104,3307106.43407152,322,-1,1,0.992310,3.600000
731464.66517229,3307106.36746664,323,-1,1,0.992795,3.600000
731464.95507063,3307106.28034991,324,-1,1,0.992795,3.600000
731465.24496093,3307106.19320638,325,-1,1,0.992795,3.600000
731465.53485376,3307106.10607125,326,-1,1,0.992795,3.600000
731465.82474958,3307106.01894611,327,-1,1,0.992795,3.600000
731466.11464391,3307105.93181598,328,-1,1,0.992795,3.600000
731466.40453823,3307105.84468584,329,-1,1,0.992795,3.600000
731466.69443256,3307105.75755571,330,-1,1,0.992795,3.600000
731466.98432689,3307105.67042557,331,-1,1,0.992795,3.600000
731467.27422252,3307105.58329977,332,-1,1,0.992795,3.600000
731467.56411554,3307105.49616530,333,-1,1,0.992795,3.600000
731467.85400987,3307105.40903516,334,-1,1,0.992795,3.600000
731468.14390420,3307105.32190503,335,-1,1,0.992795,3.600000
731468.43379853,3307105.23477489,336,-1,1,0.992795,3.600000
731468.72369286,3307105.14764476,337,-1,1,0.992795,3.600000
731469.01358718,3307105.06051462,338,-1,1,0.992795,3.600000
731469.30348152,3307104.97338448,339,-1,1,0.992795,3.600000
731469.59337585,3307104.88625434,340,-1,1,0.992795,3.600000
731469.88327018,3307104.79912421,341,-1,1,0.992795,3.600000
731470.17316451,3307104.71199407,342,-1,1,0.992795,3.600000
731470.46305884,3307104.62486393,343,-1,1,0.992795,3.600000
731470.75295317,3307104.53773379,344,-1,1,0.992795,3.600000
731471.04284750,3307104.45060365,345,-1,1,0.992795,3.600000
731471.33274184,3307104.36347351,346,-1,1,0.992795,3.600000
731471.62263617,3307104.27634337,347,-1,1,0.992795,3.600000
731471.91253050,3307104.18921323,348,-1,1,0.992795,3.600000
731472.20242484,3307104.10208309,349,-1,1,0.992795,3.600000
731472.49231917,3307104.01495295,350,-1,1,0.992795,3.600000
731472.78221351,3307103.92782281,351,-1,1,0.992795,3.600000
731473.07210784,3307103.84069266,352,-1,1,0.992795,3.600000
731473.36200218,3307103.75356252,353,-1,1,0.992795,3.600000
731473.65189652,3307103.66643238,354,-1,1,0.992795,3.600000
731473.94179085,3307103.57930224,355,-1,1,0.992795,3.600000
731474.23168519,3307103.49217210,356,-1,1,0.992795,3.500000
731474.52157953,3307103.40504195,357,-1,1,0.992795,3.500000
731474.81147387,3307103.31791181,358,-1,1,0.992795,3.500000
731475.10136820,3307103.23078166,359,-1,1,0.992795,3.500000
731475.39126254,3307103.14365152,360,-1,1,0.992795,3.500000
731475.68115688,3307103.05652138,361,-1,1,0.992795,3.500000
731475.97105122,3307102.96939123,362,-1,1,0.992795,3.500000
731476.26094556,3307102.88226109,363,-1,1,0.992795,3.500000
731476.55083990,3307102.79513094,364,-1,1,0.992795,3.500000
731476.84073424,3307102.70800079,365,-1,1,0.992795,3.500000
731477.13062859,3307102.62087065,366,-1,1,0.992795,3.500000
731477.42052293,3307102.53374050,367,-1,1,0.992795,3.500000
731477.71041727,3307102.44661036,368,-1,1,0.992795,3.500000
731478.00031161,3307102.35948021,369,-1,1,0.992795,3.500000
731478.29020595,3307102.27235006,370,-1,1,0.992795,3.500000
731478.58010030,3307102.18521991,371,-1,1,0.992795,3.500000
731478.86999464,3307102.09808977,372,-1,1,0.992795,3.500000
731479.15989425,3307102.01097717,373,-1,1,0.992795,3.500000
731479.44978333,3307101.92382947,374,-1,1,0.992795,3.500000
731479.73967768,3307101.83669932,375,-1,1,0.992795,3.500000
731480.02957202,3307101.74956917,376,-1,1,0.992795,3.500000
731480.31946637,3307101.66243902,377,-1,1,0.992795,3.500000
731480.60936071,3307101.57530887,378,-1,1,0.992795,3.500000
731480.89925506,3307101.48817872,379,-1,1,0.992795,3.500000
731481.18914941,3307101.40104857,380,-1,1,0.992795,3.500000
731481.47904376,3307101.31391842,381,-1,1,0.992795,3.500000
731481.76893810,3307101.22678827,382,-1,1,0.992795,3.500000
731482.05883245,3307101.13965812,383,-1,1,0.992795,3.500000
731482.34872680,3307101.05252797,384,-1,1,0.992795,3.500000
731482.63862115,3307100.96539782,385,-1,1,0.992795,3.500000
731482.92851550,3307100.87826765,386,-1,1,0.992795,3.500000
731483.21840985,3307100.79113751,387,-1,1,0.992795,3.500000
731483.50830420,3307100.70400736,388,-1,1,0.992795,3.500000
731483.79819855,3307100.61687720,389,-1,1,0.992795,3.500000
731484.08809290,3307100.52974705,390,-1,1,0.992795,3.500000
731484.37798725,3307100.44261690,391,-1,1,0.992795,3.500000
731484.66788161,3307100.35548674,392,-1,1,0.992795,3.500000
731484.95777596,3307100.26835659,393,-1,1,0.992795,3.500000
731485.24767031,3307100.18122643,394,-1,1,0.992795,3.500000
731485.53756467,3307100.09409628,395,-1,1,0.992795,3.500000
731485.82745902,3307100.00696612,396,-1,1,0.992795,3.500000
731486.11735337,3307099.91983597,397,-1,1,0.992795,3.500000
731486.40724773,3307099.83270581,398,-1,1,0.992795,3.500000
731486.69714208,3307099.74557565,399,-1,1,0.992795,3.500000
731486.98703644,3307099.65844550,400,-1,1,0.992795,3.500000
731487.27693080,3307099.57131534,401,-1,1,0.992795,3.500000
731487.56682515,3307099.48418518,402,-1,1,0.992795,3.500000
731487.85671951,3307099.39705503,403,-1,1,0.992795,3.400000
731488.14661371,3307099.30992435,404,-1,1,0.992795,3.400000
731488.43650822,3307099.22279471,405,-1,1,0.992795,3.400000
731488.72640258,3307099.13566455,406,-1,1,0.992795,3.400000
731489.01629694,3307099.04853439,407,-1,1,0.992795,3.400000
731489.30619130,3307098.96140423,408,-1,1,0.992795,3.400000
731489.59608566,3307098.87427407,409,-1,1,0.992795,3.400000
731489.88598002,3307098.78714391,410,-1,1,0.992795,3.400000
731490.17587438,3307098.70001375,411,-1,1,0.992795,3.400000
731490.46576874,3307098.61288359,412,-1,1,0.992795,3.400000
731490.75566310,3307098.52575343,413,-1,1,0.992795,3.400000
731491.04555746,3307098.43862327,414,-1,1,0.992795,3.400000
731491.33545182,3307098.35149311,415,-1,1,0.992795,3.400000
731491.62534619,3307098.26436295,416,-1,1,0.992795,3.400000
731491.91524055,3307098.17723278,417,-1,1,0.992795,3.400000
731492.20513491,3307098.09010262,418,-1,1,0.992795,3.400000
731492.49502927,3307098.00297246,419,-1,1,0.992795,3.400000
731492.78492364,3307097.91584230,420,-1,1,0.992795,3.400000
731493.07481800,3307097.82871213,421,-1,1,0.992795,3.400000
731493.36471237,3307097.74158197,422,-1,1,0.992795,3.400000
731493.65462628,3307097.65444596,423,-1,1,0.992928,3.400000
731493.94386800,3307097.56175411,424,-1,1,0.999984,3.400000
731494.23249618,3307097.46348887,425,-1,1,0.999984,3.400000
731494.52112784,3307097.36523401,426,-1,1,0.999984,3.400000
731494.80975254,3307097.26695839,427,-1,1,0.999984,3.400000
731495.09838072,3307097.16869315,428,-1,1,0.999984,3.400000
731495.38700890,3307097.07042791,429,-1,1,0.999984,3.400000
731495.67563708,3307096.97216268,430,-1,1,0.999984,3.400000
731495.96426526,3307096.87389743,431,-1,1,0.999984,3.400000
731496.25289344,3307096.77563219,432,-1,1,0.999984,3.400000
